,"{pod=""blackbox-node1-prometheus-blackbox-exporter-6d86b6b49c-sb8pw""}","{pod=""blackbox-node2-prometheus-blackbox-exporter-58d4865fdc-pffcn""}","{pod=""blackbox-node3-prometheus-blackbox-exporter-5f7b6d758-kswpr""}","{pod=""blackbox-node4-prometheus-blackbox-exporter-5f89b79b4-r4d7j""}","{pod=""blackbox-node5-prometheus-blackbox-exporter-5cd7c5ccbd-gcrt7""}","{pod=""deployment-deployer-7778b878f9-6vdvf""}","{pod=""deployment-deployer-7778b878f9-878wz""}","{pod=""deployment-optimizer-5ff457c9cc-bk2p5""}","{pod=""deployment-optimizer-5ff457c9cc-pcb2n""}","{pod=""deployment-ricplt-a1mediator-76c7f6dcb4-zg85q""}","{pod=""deployment-ricplt-a1mediator-78fbf479cc-l25xt""}","{pod=""deployment-ricplt-a1mediator-79f4db9784-nn8cm""}","{pod=""deployment-ricplt-alarmmanager-7c49487bcd-5jb27""}","{pod=""deployment-ricplt-alarmmanager-8645bb7fd5-jcg9l""}","{pod=""deployment-ricplt-alarmmanager-866b4bf58b-xtdqd""}","{pod=""deployment-ricplt-appmgr-5549c4bd8c-9l9l4""}","{pod=""deployment-ricplt-appmgr-64f57d9f7b-slxr5""}","{pod=""deployment-ricplt-appmgr-85d8dc4cfb-m896q""}","{pod=""deployment-ricplt-e2mgr-7474d7996f-c8lgd""}","{pod=""deployment-ricplt-e2mgr-8b6bdc696-jqsjq""}","{pod=""deployment-ricplt-e2mgr-b5584d8d5-g59k5""}","{pod=""deployment-ricplt-e2term-opt-e2term-node2-alpha-67db65dd8bbph6s""}","{pod=""deployment-ricplt-e2term-opt-e2term-node2-alpha-67db65dd8bwjmdl""}","{pod=""deployment-ricplt-e2term-opt-e2term-node3-alpha-759647dfbffcdtz""}","{pod=""deployment-ricplt-e2term-opt-e2term-node3-alpha-759647dfbfgs4ql""}","{pod=""deployment-ricplt-e2term-opt-e2term-node4-alpha-84ffb664f6nf4sr""}","{pod=""deployment-ricplt-e2term-opt-e2term-node4-alpha-84ffb664f6vqczl""}","{pod=""deployment-ricplt-e2term-opt-e2term-node5-alpha-6c9555699-gxd7g""}","{pod=""deployment-ricplt-e2term-opt-e2term-node5-alpha-6c9555699-s68x9""}","{pod=""deployment-ricplt-o1mediator-7f574b7d5f-dwvrp""}","{pod=""deployment-ricplt-o1mediator-c7bc47bb4-9tkmq""}","{pod=""deployment-ricplt-rtmgr-5c77cff858-zv8f9""}","{pod=""deployment-ricplt-rtmgr-fb5798778-hhlh8""}","{pod=""deployment-ricplt-submgr-5bdcb49d87-p9zgz""}","{pod=""deployment-ricplt-submgr-7675dbfd8b-mcf9w""}","{pod=""deployment-ricplt-submgr-bb874c9db-76xz5""}","{pod=""deployment-ricplt-vespamgr-555b7585d9-6sjqh""}","{pod=""deployment-ricplt-vespamgr-64fdb8d58d-wsk2c""}","{pod=""deployment-tiller-ricxapp-6ff54cb9c-vw7f9""}","{pod=""node-exporter-prometheus-node-exporter-gcskn""}","{pod=""node-exporter-prometheus-node-exporter-jsm7h""}","{pod=""node-exporter-prometheus-node-exporter-mp29z""}","{pod=""node-exporter-prometheus-node-exporter-tnfq8""}","{pod=""node-exporter-prometheus-node-exporter-wmpr2""}","{pod=""opt1-e2sim-node2-e2sim-helm-5d65dfdc74-c7n86""}","{pod=""opt1-e2sim-node3-e2sim-helm-687bf848b4-fxj7k""}","{pod=""opt1-e2sim-node4-e2sim-helm-785d755b9d-dfhth""}","{pod=""opt1-e2sim-node5-e2sim-helm-6666df6d44-7df5c""}","{pod=""opt2-e2sim-node2-e2sim-helm-d5974c75b-9fd4m""}","{pod=""opt2-e2sim-node3-e2sim-helm-7b87749554-tf9mx""}","{pod=""opt2-e2sim-node4-e2sim-helm-654f5cf45b-dpm25""}","{pod=""opt2-e2sim-node5-e2sim-helm-6fcf4959c6-9qvmr""}","{pod=""r4-infrastructure-kong-57684789c7-b9kpf""}","{pod=""r4-infrastructure-prometheus-alertmanager-6d6d49b774-v8sc4""}","{pod=""r4-infrastructure-prometheus-server-5b6c9fd9c4-5nljn""}","{pod=""ricxapp-opt1-xapp1-node2-e22-7577b49cd-2x6tk""}","{pod=""ricxapp-opt1-xapp1-node3-e23-7b8f9478f8-pgdh6""}","{pod=""ricxapp-opt1-xapp1-node4-e24-fd79d569d-rmfdr""}","{pod=""ricxapp-opt1-xapp1-node5-e25-594f44cd4b-nt4ml""}","{pod=""ricxapp-opt2-xapp1-node2-e22-6b65dcfcf4-mdcpq""}","{pod=""ricxapp-opt2-xapp1-node3-e23-5f4c8f6c58-rg28w""}","{pod=""ricxapp-opt2-xapp1-node4-e24-54b869bc8-rdkjf""}","{pod=""ricxapp-opt2-xapp1-node5-e25-56dbfdffbb-pxjcw""}","{pod=""statefulset-ricplt-dbaas-server-0""}"
2022-11-08 00:32:10,53067776.0,37535744.0,38641664.0,37797888.0,32669696.0,272048128.0,269991936.0,403423232.0,415203328.0,,,93212672.0,,30482432.0,,57552896.0,,,,24997888.0,,54312960.0,,43749376.0,,43581440.0,,,43917312.0,82128896.0,,,36376576.0,36061184.0,,,,48386048.0,17784832.0,38772736.0,33107968.0,32268288.0,33370112.0,48939008.0,4907008.0,4677632.0,5246976.0,4841472.0,,,,,1168138240.0,53288960.0,3321266176.0,29167616.0,29745152.0,29138944.0,30150656.0,,,,,14610432.0
2022-11-08 00:32:11,53067776.0,37535744.0,38641664.0,37584896.0,32669696.0,272048128.0,269991936.0,403423232.0,415203328.0,,,92979200.0,,30482432.0,,57552896.0,,,,24997888.0,,54312960.0,,43749376.0,,43581440.0,,,43917312.0,82128896.0,,,35823616.0,36061184.0,,,,48386048.0,17784832.0,38772736.0,33107968.0,32268288.0,30695424.0,48939008.0,4907008.0,4677632.0,5279744.0,4841472.0,,,,,1168138240.0,53288960.0,3321266176.0,29204480.0,29745152.0,29138944.0,30150656.0,,,,,14610432.0
2022-11-08 00:32:12,53067776.0,37535744.0,38641664.0,37437440.0,36093952.0,272048128.0,269991936.0,403423232.0,415203328.0,,,92979200.0,,30482432.0,,57552896.0,,,,24997888.0,,54312960.0,,43749376.0,,43581440.0,,,43917312.0,82128896.0,,,35823616.0,36061184.0,,,,48386048.0,17784832.0,38772736.0,33107968.0,32268288.0,30695424.0,50790400.0,4907008.0,4677632.0,5279744.0,4841472.0,,,,,1168134144.0,53288960.0,3321266176.0,29204480.0,29745152.0,29138944.0,30150656.0,,,,,14610432.0
2022-11-08 00:32:13,52637696.0,37535744.0,38641664.0,37437440.0,36093952.0,272048128.0,269991936.0,403423232.0,415203328.0,,,92979200.0,,30482432.0,,57552896.0,,,,24997888.0,,54312960.0,,43749376.0,,43581440.0,,,43917312.0,82128896.0,,,35266560.0,36061184.0,,,,48472064.0,17784832.0,40747008.0,33107968.0,32268288.0,30695424.0,50790400.0,4907008.0,4710400.0,5316608.0,4841472.0,,,,,1168134144.0,53288960.0,3321266176.0,29204480.0,29745152.0,29138944.0,30150656.0,,,,,14610432.0
2022-11-08 00:32:14,52637696.0,37535744.0,38641664.0,37437440.0,36093952.0,272048128.0,269991936.0,403423232.0,415203328.0,,,92979200.0,,30482432.0,,57552896.0,,,,24997888.0,,54312960.0,,43749376.0,,43581440.0,,,43917312.0,82128896.0,,,35266560.0,36061184.0,,,,48472064.0,17784832.0,40747008.0,33107968.0,32268288.0,30695424.0,50790400.0,4907008.0,4833280.0,5316608.0,4841472.0,,,,,1168130048.0,53288960.0,3321266176.0,29204480.0,29745152.0,29138944.0,30150656.0,,,,,14610432.0
2022-11-08 00:32:15,52637696.0,37535744.0,38641664.0,37437440.0,36093952.0,272048128.0,269987840.0,403410944.0,415203328.0,,,93024256.0,,30482432.0,,57552896.0,,,,24997888.0,,54312960.0,,43761664.0,,43589632.0,,,43917312.0,82120704.0,,,35266560.0,36061184.0,,,,48472064.0,17784832.0,40747008.0,33107968.0,31272960.0,30695424.0,50790400.0,4907008.0,4833280.0,5316608.0,4886528.0,,,,,1168130048.0,53288960.0,3321266176.0,29204480.0,29745152.0,29138944.0,30150656.0,,,,,14610432.0
2022-11-08 00:32:16,52637696.0,37535744.0,38641664.0,37437440.0,36093952.0,272048128.0,269987840.0,403410944.0,415203328.0,,,93024256.0,,30482432.0,,57552896.0,,,,24997888.0,,54312960.0,,43761664.0,,43597824.0,,,43917312.0,82120704.0,,,35266560.0,36061184.0,,,,48455680.0,17784832.0,42389504.0,33107968.0,31272960.0,30695424.0,50790400.0,4907008.0,4833280.0,5316608.0,4886528.0,,,,,1168130048.0,53288960.0,3321266176.0,29204480.0,29773824.0,29138944.0,30150656.0,,,,,14614528.0
2022-11-08 00:32:17,52637696.0,37535744.0,38641664.0,37437440.0,36093952.0,272048128.0,269987840.0,403386368.0,415203328.0,,,93024256.0,,30482432.0,,57552896.0,,,,24997888.0,,54312960.0,,43761664.0,,43597824.0,,,43917312.0,82120704.0,,,35266560.0,36061184.0,,,,48455680.0,17784832.0,42389504.0,33107968.0,31272960.0,30695424.0,50790400.0,4943872.0,4833280.0,5316608.0,4886528.0,,,,,1168130048.0,53288960.0,3321266176.0,29204480.0,29773824.0,29138944.0,30150656.0,,,,,14614528.0
2022-11-08 00:32:18,52637696.0,37535744.0,38641664.0,37437440.0,36093952.0,272048128.0,269987840.0,403386368.0,415203328.0,,,93024256.0,,30482432.0,,57552896.0,,,,24997888.0,,54312960.0,,43761664.0,,43597824.0,,,43917312.0,82120704.0,,,35266560.0,36061184.0,,,,48455680.0,17784832.0,42389504.0,32927744.0,31272960.0,30474240.0,50790400.0,4943872.0,4833280.0,5316608.0,4886528.0,,,,,1168130048.0,53288960.0,3321266176.0,29204480.0,29773824.0,29138944.0,30183424.0,,,,,14614528.0
2022-11-08 00:32:19,52637696.0,37535744.0,38641664.0,37437440.0,36372480.0,272048128.0,269979648.0,403386368.0,415203328.0,,,93024256.0,,30482432.0,,57552896.0,,,,24997888.0,,54312960.0,,43761664.0,,43597824.0,,,43917312.0,82120704.0,,,35266560.0,36057088.0,,,,48455680.0,17784832.0,42389504.0,30502912.0,31272960.0,30474240.0,50790400.0,4943872.0,4833280.0,5316608.0,4886528.0,,,,,1168130048.0,53288960.0,3321266176.0,29204480.0,29773824.0,29138944.0,30183424.0,,,,,14614528.0
2022-11-08 00:32:20,52637696.0,37535744.0,38641664.0,37437440.0,36372480.0,272048128.0,269979648.0,403386368.0,415203328.0,,,93024256.0,,30482432.0,,57548800.0,,,,24997888.0,,54312960.0,,43761664.0,,43597824.0,,,43917312.0,82120704.0,,,35266560.0,36057088.0,,,,48455680.0,17784832.0,42389504.0,30502912.0,31272960.0,30474240.0,50790400.0,4943872.0,4833280.0,5316608.0,4886528.0,,,,,1168130048.0,53288960.0,3321266176.0,29241344.0,29773824.0,29302784.0,30183424.0,,,,,14614528.0
2022-11-08 00:32:21,52637696.0,37199872.0,38641664.0,37437440.0,36372480.0,272048128.0,269979648.0,403386368.0,415203328.0,,,93024256.0,,30482432.0,,57548800.0,,,,24997888.0,,54312960.0,,43761664.0,,43597824.0,,,43933696.0,82112512.0,,,35266560.0,36057088.0,,,,48455680.0,17784832.0,42389504.0,30502912.0,31272960.0,30474240.0,50790400.0,4943872.0,4833280.0,5316608.0,4886528.0,,,,,1168130048.0,53288960.0,3321266176.0,29241344.0,29773824.0,29302784.0,30183424.0,,,,,14614528.0
2022-11-08 00:32:22,52637696.0,37183488.0,38641664.0,37437440.0,36372480.0,272048128.0,269979648.0,403386368.0,415203328.0,,,93024256.0,,30482432.0,,57548800.0,,,,24997888.0,,54312960.0,,43761664.0,,43597824.0,,,43933696.0,82112512.0,,,35266560.0,36057088.0,,,,48455680.0,17784832.0,42389504.0,30502912.0,31272960.0,30474240.0,50790400.0,4943872.0,4833280.0,5316608.0,4886528.0,,,,,1168130048.0,53288960.0,3320889344.0,29241344.0,29773824.0,29339648.0,30183424.0,,,,,14614528.0
2022-11-08 00:32:23,52637696.0,37183488.0,37449728.0,37437440.0,36372480.0,272048128.0,269979648.0,403386368.0,415203328.0,,,93024256.0,,30482432.0,,57548800.0,,,,24997888.0,,54312960.0,,43761664.0,,43597824.0,,,43933696.0,82112512.0,,,35270656.0,36052992.0,,,,48455680.0,17784832.0,42389504.0,30502912.0,31272960.0,30474240.0,48017408.0,4943872.0,4833280.0,5316608.0,4886528.0,,,,,1168130048.0,53288960.0,3320901632.0,29241344.0,29773824.0,29339648.0,30228480.0,,,,,14618624.0
2022-11-08 00:32:24,52637696.0,37183488.0,37449728.0,37437440.0,36372480.0,272048128.0,269979648.0,403386368.0,415203328.0,,,93024256.0,,30482432.0,,57548800.0,,,,24793088.0,,54312960.0,,43761664.0,,43597824.0,,,43933696.0,82112512.0,,,35270656.0,36052992.0,,,,48455680.0,17784832.0,42389504.0,30502912.0,31272960.0,30474240.0,50733056.0,4943872.0,4833280.0,5341184.0,4886528.0,,,,,1168130048.0,53288960.0,3320901632.0,29241344.0,29773824.0,29339648.0,30228480.0,,,,,14618624.0
2022-11-08 00:32:25,52637696.0,37183488.0,36294656.0,37437440.0,36372480.0,272048128.0,269979648.0,403386368.0,415203328.0,,,93024256.0,,30482432.0,,57548800.0,,,,24793088.0,,54312960.0,,43761664.0,,43597824.0,,,43933696.0,82112512.0,,,35270656.0,36052992.0,,,,48455680.0,17784832.0,42389504.0,30502912.0,31272960.0,30474240.0,50733056.0,4943872.0,4833280.0,5341184.0,4886528.0,,,,,1168130048.0,53288960.0,3320901632.0,29241344.0,29822976.0,29339648.0,30228480.0,,,,,14618624.0
2022-11-08 00:32:26,52633600.0,37183488.0,36294656.0,37437440.0,34312192.0,272048128.0,269979648.0,403386368.0,415203328.0,,,93024256.0,,30515200.0,,57528320.0,,,,24793088.0,,54312960.0,,43761664.0,,43597824.0,,,43933696.0,82112512.0,,,35270656.0,36052992.0,,,,48455680.0,17784832.0,42389504.0,30502912.0,31272960.0,30474240.0,50733056.0,4943872.0,4833280.0,5341184.0,4886528.0,,,,,1167859712.0,53288960.0,3320901632.0,29241344.0,29822976.0,29339648.0,30228480.0,,,,,14618624.0
2022-11-08 00:32:27,52633600.0,37183488.0,36294656.0,37437440.0,34312192.0,272048128.0,269979648.0,403386368.0,415203328.0,,,92786688.0,,30515200.0,,57528320.0,,,,24793088.0,,54312960.0,,43761664.0,,43610112.0,,,43933696.0,82096128.0,,,35270656.0,36052992.0,,,,48455680.0,17784832.0,40620032.0,30502912.0,32292864.0,30474240.0,50733056.0,4943872.0,5074944.0,5341184.0,4915200.0,,,,,1167859712.0,53288960.0,3320901632.0,29241344.0,29822976.0,29339648.0,30228480.0,,,,,14618624.0
2022-11-08 00:32:28,51638272.0,37183488.0,36294656.0,37437440.0,34312192.0,272048128.0,269979648.0,403386368.0,415203328.0,,,92786688.0,,30515200.0,,57528320.0,,,,24793088.0,,54312960.0,,43761664.0,,43610112.0,,,43933696.0,82096128.0,,,35270656.0,36052992.0,,,,48455680.0,17784832.0,40620032.0,30502912.0,32292864.0,30474240.0,50733056.0,4988928.0,5074944.0,5341184.0,4829184.0,,,,,1167585280.0,53288960.0,3320901632.0,29298688.0,29822976.0,29339648.0,30228480.0,,,,,14880768.0
2022-11-08 00:32:29,51638272.0,37183488.0,36294656.0,37437440.0,34312192.0,272048128.0,269979648.0,403386368.0,415203328.0,,,92786688.0,,30515200.0,,57528320.0,,,,24793088.0,,54312960.0,,43761664.0,,43610112.0,,,43933696.0,82096128.0,,,35299328.0,36052992.0,,,,48455680.0,17784832.0,40620032.0,30502912.0,32292864.0,30474240.0,50733056.0,4988928.0,5074944.0,5341184.0,4829184.0,,,,,1167585280.0,53288960.0,3320901632.0,29298688.0,29822976.0,29339648.0,30228480.0,,,,,14880768.0
2022-11-08 00:32:30,51638272.0,37183488.0,36294656.0,37502976.0,34312192.0,272048128.0,269979648.0,403361792.0,415203328.0,,,92786688.0,,30515200.0,,57528320.0,,,,24793088.0,,54312960.0,,43761664.0,,43610112.0,,,43933696.0,82096128.0,,,35299328.0,36052992.0,,,,48455680.0,17784832.0,40620032.0,30502912.0,32292864.0,33050624.0,50733056.0,4988928.0,5074944.0,5300224.0,4829184.0,,,,,1167585280.0,53288960.0,3320901632.0,29298688.0,29822976.0,29339648.0,30269440.0,,,,,14880768.0
2022-11-08 00:32:31,51638272.0,37183488.0,36294656.0,37502976.0,34168832.0,272048128.0,269979648.0,403361792.0,415203328.0,,,92819456.0,,30515200.0,,57528320.0,,,,24793088.0,,54312960.0,,43761664.0,,43610112.0,,,43933696.0,82096128.0,,,35299328.0,36052992.0,,,,48652288.0,17784832.0,40620032.0,30502912.0,32292864.0,33050624.0,50733056.0,4988928.0,5074944.0,5300224.0,4829184.0,,,,,1167585280.0,53288960.0,3320901632.0,29298688.0,29822976.0,29339648.0,30269440.0,,,,,14880768.0
2022-11-08 00:32:32,51638272.0,37183488.0,36294656.0,37502976.0,34168832.0,272048128.0,269979648.0,403361792.0,415203328.0,,,92819456.0,,30515200.0,,57528320.0,,,,24793088.0,,54312960.0,,43761664.0,,43610112.0,,,43933696.0,82096128.0,,,35299328.0,36052992.0,,,,48652288.0,17784832.0,40620032.0,30306304.0,32292864.0,33050624.0,50733056.0,4988928.0,5074944.0,5300224.0,4829184.0,,,,,1167585280.0,53288960.0,3320901632.0,29298688.0,29876224.0,29380608.0,30269440.0,,,,,14880768.0
2022-11-08 00:32:33,51638272.0,36999168.0,36294656.0,37502976.0,34168832.0,272048128.0,269979648.0,403361792.0,415203328.0,,,92819456.0,,30515200.0,,57528320.0,,,,24793088.0,,54312960.0,,43761664.0,,43622400.0,,,43933696.0,82096128.0,,,35299328.0,36052992.0,,,,48652288.0,17784832.0,40620032.0,30306304.0,32292864.0,33050624.0,50733056.0,4988928.0,5042176.0,5300224.0,4829184.0,,,,,1167585280.0,53288960.0,3321221120.0,29339648.0,29876224.0,29380608.0,30269440.0,,,,,14880768.0
2022-11-08 00:32:34,51638272.0,36999168.0,36294656.0,37502976.0,34168832.0,272048128.0,269979648.0,403361792.0,415203328.0,,,92819456.0,,30515200.0,,57528320.0,,,,24793088.0,,54312960.0,,43765760.0,,43622400.0,,,43933696.0,82096128.0,,,35299328.0,36052992.0,,,,48652288.0,17784832.0,40620032.0,33538048.0,32292864.0,33050624.0,50733056.0,4988928.0,5042176.0,5300224.0,4829184.0,,,,,1167585280.0,53288960.0,3321221120.0,29339648.0,29876224.0,29417472.0,30269440.0,,,,,14880768.0
2022-11-08 00:32:35,51638272.0,36999168.0,36294656.0,37502976.0,34168832.0,272048128.0,269975552.0,403361792.0,415203328.0,,,92819456.0,,30515200.0,,57528320.0,,,,24793088.0,,54312960.0,,43769856.0,,43622400.0,,,43933696.0,82096128.0,,,35299328.0,36052992.0,,,,48877568.0,17784832.0,39751680.0,33538048.0,32292864.0,33050624.0,50733056.0,4988928.0,5042176.0,5300224.0,4829184.0,,,,,1167585280.0,53288960.0,3321221120.0,29339648.0,29876224.0,29417472.0,30269440.0,,,,,14880768.0
2022-11-08 00:32:36,51638272.0,36999168.0,37089280.0,37502976.0,34168832.0,272048128.0,269975552.0,403361792.0,415203328.0,,,92819456.0,,30515200.0,,57528320.0,,,,24793088.0,,54312960.0,,43769856.0,,43622400.0,,,43933696.0,82096128.0,,,35299328.0,36052992.0,,,,48877568.0,17784832.0,39751680.0,33538048.0,32292864.0,33050624.0,50733056.0,4988928.0,5042176.0,5300224.0,4829184.0,,,,,1167585280.0,53288960.0,3321221120.0,29339648.0,29876224.0,29417472.0,30310400.0,,,,,14884864.0
2022-11-08 00:32:37,51638272.0,37396480.0,37089280.0,37502976.0,34168832.0,272048128.0,269971456.0,403337216.0,415203328.0,,,92819456.0,,30515200.0,,57520128.0,,,,24793088.0,,54312960.0,,43769856.0,,43622400.0,,,43945984.0,82096128.0,,,35299328.0,36052992.0,,,,48877568.0,17784832.0,39751680.0,33538048.0,32292864.0,32325632.0,50733056.0,5038080.0,5042176.0,5300224.0,4829184.0,,,,,1167585280.0,53288960.0,3321221120.0,29339648.0,29876224.0,29417472.0,30310400.0,,,,,14884864.0
2022-11-08 00:32:38,51638272.0,37396480.0,36888576.0,37502976.0,34492416.0,272048128.0,269971456.0,403337216.0,415203328.0,,,92819456.0,,30515200.0,,57520128.0,,,,24793088.0,,54312960.0,,43769856.0,,43622400.0,,,43945984.0,82149376.0,,,35299328.0,36102144.0,,,,48877568.0,17784832.0,40833024.0,33538048.0,31850496.0,32325632.0,50733056.0,5038080.0,5042176.0,5300224.0,4829184.0,,,,,1167585280.0,53288960.0,3321221120.0,29339648.0,29876224.0,29417472.0,30310400.0,,,,,14884864.0
2022-11-08 00:32:39,51638272.0,37396480.0,36888576.0,37502976.0,34492416.0,272048128.0,269971456.0,403337216.0,415203328.0,,,92704768.0,,30515200.0,,57520128.0,,,,24555520.0,,54312960.0,,43769856.0,,43622400.0,,,43945984.0,82149376.0,,,35295232.0,36151296.0,,,,48877568.0,17784832.0,40833024.0,33538048.0,31850496.0,32325632.0,50733056.0,5038080.0,4861952.0,5332992.0,4829184.0,,,,,1167585280.0,53288960.0,3321221120.0,29339648.0,29876224.0,29417472.0,30310400.0,,,,,14884864.0
2022-11-08 00:32:40,51638272.0,37396480.0,36888576.0,37502976.0,34492416.0,272048128.0,269971456.0,403337216.0,415203328.0,,,92704768.0,,30515200.0,,57479168.0,,,,24555520.0,,54312960.0,,43769856.0,,43622400.0,,,43970560.0,82149376.0,,,35295232.0,36151296.0,,,,48877568.0,17784832.0,40833024.0,33538048.0,31850496.0,32325632.0,50421760.0,5038080.0,4861952.0,5332992.0,4829184.0,,,,,1167577088.0,53288960.0,3322949632.0,29339648.0,29876224.0,29417472.0,30310400.0,,,,,14884864.0
2022-11-08 00:32:41,51638272.0,37396480.0,36888576.0,37502976.0,34492416.0,272048128.0,269971456.0,403337216.0,415203328.0,,,92704768.0,,30515200.0,,57479168.0,,,,24555520.0,,54312960.0,,43769856.0,,43622400.0,,,43970560.0,82149376.0,,,35315712.0,36151296.0,,,,48877568.0,17784832.0,40833024.0,33538048.0,31850496.0,32325632.0,50421760.0,5070848.0,4861952.0,5332992.0,4866048.0,,,,,1167577088.0,53288960.0,3322949632.0,29339648.0,29876224.0,29417472.0,30310400.0,,,,,14884864.0
2022-11-08 00:32:42,51638272.0,37396480.0,36888576.0,37502976.0,34492416.0,272048128.0,269971456.0,403337216.0,415203328.0,,,92704768.0,,30515200.0,,57479168.0,,,,24555520.0,,54312960.0,,43769856.0,,43622400.0,,,43970560.0,82149376.0,,,35315712.0,36151296.0,,,,48877568.0,17784832.0,40833024.0,33538048.0,31850496.0,32325632.0,50421760.0,5070848.0,4861952.0,5332992.0,4866048.0,,,,,1167577088.0,53288960.0,3322949632.0,29339648.0,29876224.0,29417472.0,30310400.0,,,,,14635008.0
2022-11-08 00:32:43,49487872.0,37396480.0,36888576.0,37662720.0,34492416.0,272048128.0,269971456.0,403337216.0,415203328.0,,,92704768.0,,30515200.0,,57479168.0,,,,24555520.0,,54312960.0,,43769856.0,,43622400.0,,,43970560.0,82149376.0,,,35315712.0,36151296.0,,,,48877568.0,17784832.0,40833024.0,33538048.0,31850496.0,32325632.0,49954816.0,5070848.0,4861952.0,5332992.0,4898816.0,,,,,1167572992.0,53288960.0,3322949632.0,29339648.0,29876224.0,29417472.0,30310400.0,,,,,14635008.0
2022-11-08 00:32:44,49487872.0,37396480.0,36888576.0,37662720.0,34492416.0,272048128.0,269971456.0,403337216.0,415203328.0,,,92704768.0,,30515200.0,,57479168.0,,,,24555520.0,,54312960.0,,43769856.0,,43622400.0,,,43970560.0,82149376.0,,,35315712.0,36151296.0,,,,48877568.0,17784832.0,40833024.0,33538048.0,31850496.0,32325632.0,49954816.0,5070848.0,4861952.0,5369856.0,4898816.0,,,,,1167572992.0,53288960.0,3322949632.0,29507584.0,30044160.0,29417472.0,30310400.0,,,,,14635008.0
2022-11-08 00:32:45,49487872.0,37396480.0,36888576.0,37662720.0,34492416.0,272048128.0,269967360.0,403337216.0,415203328.0,,,92766208.0,,30515200.0,,57479168.0,,,,24555520.0,,54312960.0,,43769856.0,,43622400.0,,,43970560.0,82149376.0,,,35315712.0,36151296.0,,,,48820224.0,17784832.0,40833024.0,33538048.0,31850496.0,32325632.0,49954816.0,5070848.0,4861952.0,5369856.0,4898816.0,,,,,1167572992.0,53288960.0,3322949632.0,29507584.0,30105600.0,29417472.0,30310400.0,,,,,14635008.0
2022-11-08 00:32:46,49487872.0,37396480.0,36888576.0,37982208.0,34492416.0,271347712.0,269967360.0,403324928.0,415203328.0,,,92766208.0,,30515200.0,,57479168.0,,,,24555520.0,,54312960.0,,43769856.0,,43622400.0,,,43970560.0,82206720.0,,,35315712.0,36151296.0,,,,48820224.0,17784832.0,40833024.0,33538048.0,31678464.0,32325632.0,49954816.0,5070848.0,4861952.0,5369856.0,4898816.0,,,,,1167572992.0,53288960.0,3322949632.0,29507584.0,30105600.0,29462528.0,30310400.0,,,,,14635008.0
2022-11-08 00:32:47,50864128.0,37396480.0,35373056.0,37982208.0,34492416.0,271347712.0,269967360.0,403324928.0,415203328.0,,,92766208.0,,30515200.0,,57479168.0,,,,24555520.0,,54312960.0,,43773952.0,,43622400.0,,,43970560.0,82206720.0,,,35315712.0,36151296.0,,,,48820224.0,17784832.0,40833024.0,33538048.0,31678464.0,32325632.0,49954816.0,5070848.0,4861952.0,5369856.0,4898816.0,,,,,1167572992.0,53288960.0,3322949632.0,29569024.0,30105600.0,29462528.0,30310400.0,,,,,14635008.0
2022-11-08 00:32:48,50864128.0,37732352.0,35373056.0,37982208.0,34492416.0,135323648.0,269967360.0,403324928.0,415203328.0,,,92766208.0,,30515200.0,,57479168.0,,,,24555520.0,,54312960.0,,43773952.0,,43622400.0,,,43970560.0,82206720.0,,,35315712.0,36151296.0,,,,48820224.0,17784832.0,41099264.0,33538048.0,31678464.0,32325632.0,49954816.0,5070848.0,4861952.0,5369856.0,4898816.0,,,,,1167572992.0,53288960.0,3322949632.0,29569024.0,30105600.0,29462528.0,30310400.0,,,,,14635008.0
2022-11-08 00:32:49,50864128.0,37732352.0,35373056.0,37982208.0,34492416.0,135323648.0,269967360.0,403324928.0,415203328.0,,,92549120.0,,30515200.0,,57479168.0,,,,24555520.0,,54312960.0,,43778048.0,,43622400.0,,,43970560.0,82206720.0,,,35315712.0,36151296.0,,,,48820224.0,17784832.0,41099264.0,33017856.0,31678464.0,31961088.0,49954816.0,5070848.0,4861952.0,5369856.0,4898816.0,,,,,1167572992.0,53288960.0,3322949632.0,29569024.0,30105600.0,29462528.0,30371840.0,,,,,14635008.0
2022-11-08 00:32:50,50864128.0,37732352.0,35373056.0,37982208.0,34013184.0,135323648.0,269967360.0,403324928.0,415203328.0,,,92549120.0,,30515200.0,,57479168.0,,,,24555520.0,,54312960.0,,43778048.0,,43622400.0,,,43970560.0,82206720.0,,,35315712.0,36151296.0,,,,48820224.0,17784832.0,41099264.0,33017856.0,31678464.0,31961088.0,49954816.0,5070848.0,4861952.0,5398528.0,4898816.0,,,,,1167572992.0,53288960.0,3322978304.0,29569024.0,30105600.0,29462528.0,30371840.0,,,,,14635008.0
2022-11-08 00:32:51,50864128.0,37732352.0,35373056.0,37982208.0,33955840.0,135323648.0,269967360.0,403324928.0,415203328.0,,,92549120.0,,30515200.0,,57479168.0,,,,24625152.0,,54312960.0,,43778048.0,,43622400.0,,,43970560.0,82206720.0,,,35315712.0,36151296.0,,,,48820224.0,17784832.0,41099264.0,32632832.0,31678464.0,31961088.0,49954816.0,5070848.0,4984832.0,5398528.0,4898816.0,,,,,1167572992.0,53288960.0,3322978304.0,29569024.0,30105600.0,29462528.0,30371840.0,,,,,14635008.0
